structure,type,seas_adj,date,value
ks_i52_spend_q,index,na,1996-07-01,-19.234604857846396
ks_i52_spend_q,index,na,1996-10-01,-12.498098744920869
ks_i52_spend_q,index,na,1997-01-01,-13.362101767750657
ks_i52_spend_q,index,na,1997-04-01,-17.448323801058656
ks_i52_spend_q,index,na,1997-07-01,-12.124563638778064
ks_i52_spend_q,index,na,1997-10-01,-15.460212106564375
ks_i52_spend_q,index,na,1998-01-01,-13.70856509952869
ks_i52_spend_q,index,na,1998-04-01,-4.63202042308453
ks_i52_spend_q,index,na,1998-07-01,3.8301945903937895
ks_i52_spend_q,index,na,1998-10-01,3.567127586018935
ks_i52_spend_q,index,na,1999-01-01,-2.681374171583072
ks_i52_spend_q,index,na,1999-04-01,2.051993771752552
ks_i52_spend_q,index,na,1999-07-01,-7.983117989719743
ks_i52_spend_q,index,na,1999-10-01,-5.4490597470000814
ks_i52_spend_q,index,na,2000-01-01,2.7456237488882334
ks_i52_spend_q,index,na,2000-04-01,-5.974456572396907
ks_i52_spend_q,index,na,2000-07-01,-9.117076318242459
ks_i52_spend_q,index,na,2000-10-01,-20.110713882338427
ks_i52_spend_q,index,na,2001-01-01,-16.986186194663308
ks_i52_spend_q,index,na,2001-04-01,-12.095885143825479
ks_i52_spend_q,index,na,2001-07-01,-15.843778106320212
ks_i52_spend_q,index,na,2001-10-01,-25.38163454683152
ks_i52_spend_q,index,na,2002-01-01,-15.857133737751239
ks_i52_spend_q,index,na,2002-04-01,-18.727658542840256
ks_i52_spend_q,index,na,2002-07-01,-23.978310527772162
ks_i52_spend_q,index,na,2002-10-01,-33.362040787988825
ks_i52_spend_q,index,na,2003-01-01,-24.249287162909976
ks_i52_spend_q,index,na,2003-04-01,-28.630308142330303
ks_i52_spend_q,index,na,2003-07-01,-22.19745945978863
ks_i52_spend_q,index,na,2003-10-01,-24.76715374863839
ks_i52_spend_q,index,na,2004-01-01,-22.623293781699232
ks_i52_spend_q,index,na,2004-04-01,-16.751925412281857
ks_i52_spend_q,index,na,2004-07-01,-30.438110235574833
ks_i52_spend_q,index,na,2004-10-01,-30.015162006143335
ks_i52_spend_q,index,na,2005-01-01,-21.07787537581571
ks_i52_spend_q,index,na,2005-04-01,-24.22102145789309
ks_i52_spend_q,index,na,2005-07-01,-20.097192603225427
ks_i52_spend_q,index,na,2005-10-01,-22.293522349327315
ks_i52_spend_q,index,na,2006-01-01,-13.644718963067461
ks_i52_spend_q,index,na,2006-04-01,-14.324991071910999
ks_i52_spend_q,index,na,2006-07-01,-17.17830272624306
ks_i52_spend_q,index,na,2006-10-01,-11.889841187781524
ks_i52_spend_q,index,na,2007-01-01,-9.696331572396907
ks_i52_spend_q,index,na,2007-04-01,-16.532829778138534
ks_i52_spend_q,index,na,2007-07-01,-18.94112323906357
ks_i52_spend_q,index,na,2007-10-01,-17.42306635187917
ks_i52_spend_q,index,na,2008-01-01,-8.710575688631298
ks_i52_spend_q,index,na,2008-04-01,-6.8067612975656635
ks_i52_spend_q,index,na,2008-07-01,-25.521334574318136
ks_i52_spend_q,index,na,2008-10-01,-26.863033532706684
ks_i52_spend_q,index,na,2009-01-01,-4.0169541522613805
ks_i52_spend_q,index,na,2009-04-01,-3.9153832133235484
ks_i52_spend_q,index,na,2009-07-01,-2.662806086960014
ks_i52_spend_q,index,na,2009-10-01,-4.850792450259503
ks_i52_spend_q,index,na,2010-01-01,8.023907238960167
ks_i52_spend_q,index,na,2010-04-01,-4.030554133372517
ks_i52_spend_q,index,na,2010-07-01,-1.0280519702876072
ks_i52_spend_q,index,na,2010-10-01,0.6129351504134868
ks_i52_spend_q,index,na,2011-01-01,3.7739305243772865
ks_i52_spend_q,index,na,2011-04-01,-3.3722609636144725
ks_i52_spend_q,index,na,2011-07-01,-4.341385706255176
ks_i52_spend_q,index,na,2011-10-01,9.282840195477725
ks_i52_spend_q,index,na,2012-01-01,13.91051452586899
ks_i52_spend_q,index,na,2012-04-01,-1.7554254305283954
ks_i52_spend_q,index,na,2012-07-01,-3.858799536050216
ks_i52_spend_q,index,na,2012-10-01,-3.063930256607434
ks_i52_spend_q,index,na,2013-01-01,6.287187263219531
ks_i52_spend_q,index,na,2013-04-01,2.6511939852239106
ks_i52_spend_q,index,na,2013-07-01,-2.0014811401858066
ks_i52_spend_q,index,na,2013-10-01,-7.161674617509689
ks_i52_spend_q,index,na,2014-01-01,5.437625689813889
ks_i52_spend_q,index,na,2014-04-01,-1.138092936033271
ks_i52_spend_q,index,na,2014-07-01,6.1132414704735485
ks_i52_spend_q,index,na,2014-10-01,-3.5068509385940905
ks_i52_spend_q,index,na,2015-01-01,5.157340229108266
ks_i52_spend_q,index,na,2015-04-01,13.171087982058538
ks_i52_spend_q,index,na,2015-07-01,3.9625496646093303
ks_i52_spend_q,index,na,2015-10-01,-6.9301306752097105
ks_i52_spend_q,index,na,2016-01-01,0.6540533328571838
ks_i52_spend_q,index,na,2016-04-01,-1.4349043335909373
ks_i52_spend_q,index,na,2016-07-01,-2.5834164076183286
ks_i52_spend_q,index,na,2016-10-01,-4.701641038416325
ks_i52_spend_q,index,na,2017-01-01,1.2661306469467886
ks_i52_spend_q,index,na,2017-04-01,-7.900062779962378
ks_i52_spend_q,index,na,2017-07-01,-6.110317410933928
ks_i52_spend_q,index,na,2017-10-01,-12.628934184337206
ks_i52_spend_q,index,na,2018-01-01,-7.926933892703956
ks_i52_spend_q,index,na,2018-04-01,-14.51935453158058
ks_i52_spend_q,index,na,2018-07-01,-9.791107381150475
ks_i52_spend_q,index,na,2018-10-01,-13.57808693543321
ks_i52_spend_q,index,na,2019-01-01,-9.714456572396907
ks_i52_spend_q,index,na,2019-04-01,-13.040006811631358
ks_i52_spend_q,index,na,2019-07-01,-13.504844681397733
ks_i52_spend_q,index,na,2019-10-01,-13.806581778327715
ks_i52_spend_q,index,na,2020-01-01,-6.643003037845676
ks_i52_spend_q,index,na,2020-04-01,-50.50786128331767
ks_i52_spend_q,index,na,2020-07-01,-20.25953119926258
ks_i52_spend_q,index,na,2020-10-01,-21.2072051104086
ks_i52_spend_q,index,na,2021-01-01,-18.290883677119698
ks_i52_spend_q,index,na,2021-04-01,-15.321393724345992
ks_i52_spend_q,index,na,2021-07-01,-14.979374605183793
ks_i52_spend_q,index,na,2021-10-01,-23.902955300132277
ks_i52_spend_q,index,na,2022-01-01,-21.957714490948945
ks_i52_spend_q,index,na,2022-04-01,-34.189350189418185
ks_i52_spend_q,index,na,2022-07-01,-45.727811727879725
ks_i52_spend_q,index,na,2022-10-01,-48.10397077954631
ks_i52_spend_q,index,na,2023-01-01,-39.01251258557648
ks_i52_spend_q,index,na,2023-04-01,-37.25987931292169
ks_i52_spend_q,index,na,2023-07-01,-40.89879519673553
ks_i52_spend_q,index,na,2023-10-01,-39.41731371525405
ks_i52_spend_q,index,na,2024-01-01,-37.833223433572336
ks_i52_spend_q,index,na,2024-04-01,-37.23895642440163
ks_i52_spend_q,index,na,2024-07-01,-30.052463697546955
ks_i52_spend_q,index,na,2024-10-01,-31.54946406273452
ks_i52_spend_q,index,na,2025-01-01,-26.236828195759017
ks_i52_spend_q,index,na,2025-04-01,-28.003979061757768
ks_i53_save_exp_q,index,na,2007-04-01,4.369158014522963
ks_i53_save_exp_q,index,na,2007-07-01,0.0931259750898139
ks_i53_save_exp_q,index,na,2007-10-01,39.00330435598638
ks_i53_save_exp_q,index,na,2008-01-01,23.00608490423795
ks_i53_save_exp_q,index,na,2008-04-01,27.667603939039296
ks_i53_save_exp_q,index,na,2008-07-01,10.922188317553266
ks_i53_save_exp_q,index,na,2008-10-01,-4.9981696530879915
ks_i53_save_exp_q,index,na,2009-01-01,5.485585446739869
ks_i53_save_exp_q,index,na,2009-04-01,-4.9529812889596245
ks_i53_save_exp_q,index,na,2009-07-01,-7.278782060383405
ks_i53_save_exp_q,index,na,2009-10-01,4.038631042274755
ks_i53_save_exp_q,index,na,2010-01-01,10.456926455232582
ks_i53_save_exp_q,index,na,2010-04-01,5.889183243157463
ks_i53_save_exp_q,index,na,2010-07-01,18.165454310819257
ks_i53_save_exp_q,index,na,2010-10-01,15.186768077416046
ks_i53_save_exp_q,index,na,2011-01-01,20.837149184500888
ks_i53_save_exp_q,index,na,2011-04-01,-18.028214727677366
ks_i53_save_exp_q,index,na,2011-07-01,-0.10460887206202152
ks_i53_save_exp_q,index,na,2011-10-01,6.755521650886598
ks_i53_save_exp_q,index,na,2012-01-01,12.538172099030005
ks_i53_save_exp_q,index,na,2012-04-01,10.951436495535619
ks_i53_save_exp_q,index,na,2012-07-01,6.253215985537457
ks_i53_save_exp_q,index,na,2012-10-01,15.797729443094392
ks_i53_save_exp_q,index,na,2013-01-01,25.159448728607074
ks_i53_save_exp_q,index,na,2013-04-01,14.436190311902608
ks_i53_save_exp_q,index,na,2013-07-01,16.925504396492123
ks_i53_save_exp_q,index,na,2013-10-01,16.354586065524785
ks_i53_save_exp_q,index,na,2014-01-01,16.077422018960014
ks_i53_save_exp_q,index,na,2014-04-01,16.432650078015023
ks_i53_save_exp_q,index,na,2014-07-01,19.515678161043105
ks_i53_save_exp_q,index,na,2014-10-01,10.129111516411948
ks_i53_save_exp_q,index,na,2015-01-01,28.998787644152593
ks_i53_save_exp_q,index,na,2015-04-01,21.564200415044816
ks_i53_save_exp_q,index,na,2015-07-01,9.405277725565272
ks_i53_save_exp_q,index,na,2015-10-01,13.750245039342316
ks_i53_save_exp_q,index,na,2016-01-01,19.147594367895813
ks_i53_save_exp_q,index,na,2016-04-01,18.21764286300781
ks_i53_save_exp_q,index,na,2016-07-01,11.29530571911378
ks_i53_save_exp_q,index,na,2016-10-01,7.923870221986592
ks_i53_save_exp_q,index,na,2017-01-01,12.440224004370679
ks_i53_save_exp_q,index,na,2017-04-01,6.2328228050170225
ks_i53_save_exp_q,index,na,2017-07-01,7.918941564306513
ks_i53_save_exp_q,index,na,2017-10-01,12.962430185776787
ks_i53_save_exp_q,index,na,2018-01-01,6.9589543997894925
ks_i53_save_exp_q,index,na,2018-04-01,12.308856506985274
ks_i53_save_exp_q,index,na,2018-07-01,-3.4086197632548156
ks_i53_save_exp_q,index,na,2018-10-01,0.28907143443638184
ks_i53_save_exp_q,index,na,2019-01-01,12.290726641973942
ks_i53_save_exp_q,index,na,2019-04-01,3.427300608577159
ks_i53_save_exp_q,index,na,2019-07-01,-1.2090732779940447
ks_i53_save_exp_q,index,na,2019-10-01,1.4692115190708481
ks_i53_save_exp_q,index,na,2020-01-01,7.1170112541794825
ks_i53_save_exp_q,index,na,2020-04-01,-9.391982805441387
ks_i53_save_exp_q,index,na,2020-07-01,8.752651960655902
ks_i53_save_exp_q,index,na,2020-10-01,7.7746414200063665
ks_i53_save_exp_q,index,na,2021-01-01,8.207541852906798
ks_i53_save_exp_q,index,na,2021-04-01,8.70618918198202
ks_i53_save_exp_q,index,na,2021-07-01,8.33268711079542
ks_i53_save_exp_q,index,na,2021-10-01,9.895841445648978
ks_i53_save_exp_q,index,na,2022-01-01,12.882671528036473
ks_i53_save_exp_q,index,na,2022-04-01,0.8677574542988733
ks_i53_save_exp_q,index,na,2022-07-01,-4.036873218648821
ks_i53_save_exp_q,index,na,2022-10-01,-11.881221809238813
ks_i53_save_exp_q,index,na,2023-01-01,1.6182693079328612
ks_i53_save_exp_q,index,na,2023-04-01,1.2922349375998845
ks_i53_save_exp_q,index,na,2023-07-01,-1.7841545071558444
ks_i53_save_exp_q,index,na,2023-10-01,-8.116717691691727
ks_i53_save_exp_q,index,na,2024-01-01,-13.439485182780967
ks_i53_save_exp_q,index,na,2024-04-01,-9.432100524223516
ks_i53_save_exp_q,index,na,2024-07-01,-1.2635910497967715
ks_i53_save_exp_q,index,na,2024-10-01,-7.837945217129846
ks_i53_save_exp_q,index,na,2025-01-01,-1.451071029405877
ks_i53_save_exp_q,index,na,2025-04-01,-3.7740190428715374
ks_i62_index_q,index,na,1972-10-01,-1.927845299618399
ks_i62_index_q,index,na,1973-01-01,-13.350147352821596
ks_i62_index_q,index,na,1973-04-01,-14.144261056713498
ks_i62_index_q,index,na,1973-07-01,-15.569696786138783
ks_i62_index_q,index,na,1973-10-01,-28.324874715380282
ks_i62_index_q,index,na,1974-01-01,-25.826601629647776
ks_i62_index_q,index,na,1974-04-01,-38.77553535970991
ks_i62_index_q,index,na,1974-07-01,-34.888476699715476
ks_i62_index_q,index,na,1974-10-01,-43.737667603149035
ks_i62_index_q,index,na,1975-01-01,-42.132604512181146
ks_i62_index_q,index,na,1975-04-01,-31.816885297149305
ks_i62_index_q,index,na,1975-07-01,-27.969608827787603
ks_i62_index_q,index,na,1975-10-01,-34.80009788427244
ks_i62_index_q,index,na,1976-01-01,-34.843876109868845
ks_i62_index_q,index,na,1976-04-01,-3.345214485153674
ks_i62_index_q,index,na,1976-07-01,6.110273874514987
ks_i62_index_q,index,na,1976-10-01,-4.806050478415811
ks_i62_index_q,index,na,1977-01-01,-25.794027736897945
ks_i62_index_q,index,na,1977-04-01,-8.727621199201236
ks_i62_index_q,index,na,1977-07-01,-0.11907860947482085
ks_i62_index_q,index,na,1977-10-01,-8.221486467425729
ks_i62_index_q,index,na,1978-01-01,-5.723800560926801
ks_i62_index_q,index,na,1978-04-01,-8.087639921814477
ks_i62_index_q,index,na,1978-07-01,-10.7207624490048
ks_i62_index_q,index,na,1978-10-01,-27.8112164314514
ks_i62_index_q,index,na,1979-01-01,-16.641703376459148
ks_i62_index_q,index,na,1979-04-01,-4.158351617526174
ks_i62_index_q,index,na,1979-07-01,-18.180844575523665
ks_i62_index_q,index,na,1979-10-01,-24.486176680051393
ks_i62_index_q,index,na,1980-01-01,-17.796036727611778
ks_i62_index_q,index,na,1980-04-01,-16.502510415817454
ks_i62_index_q,index,na,1980-07-01,-14.82921608106828
ks_i62_index_q,index,na,1980-10-01,-23.327259820524404
ks_i62_index_q,index,na,1981-01-01,-27.29760779325131
ks_i62_index_q,index,na,1981-04-01,-33.25622289038814
ks_i62_index_q,index,na,1981-07-01,-35.57132066409082
ks_i62_index_q,index,na,1981-10-01,-40.394111443343576
ks_i62_index_q,index,na,1982-01-01,-34.31974379236412
ks_i62_index_q,index,na,1982-04-01,-28.704809115459618
ks_i62_index_q,index,na,1982-07-01,-41.73720752839235
ks_i62_index_q,index,na,1982-10-01,-40.98823323503075
ks_i62_index_q,index,na,1983-01-01,-36.015402427656525
ks_i62_index_q,index,na,1983-04-01,-15.136197858624564
ks_i62_index_q,index,na,1983-07-01,-20.81679991039683
ks_i62_index_q,index,na,1983-10-01,-17.20693954223045
ks_i62_index_q,index,na,1984-01-01,-8.131613786964122
ks_i62_index_q,index,na,1984-04-01,-12.482991654708515
ks_i62_index_q,index,na,1984-07-01,-6.833327117033411
ks_i62_index_q,index,na,1984-10-01,-11.196630195292725
ks_i62_index_q,index,na,1985-01-01,-7.131654677010621
ks_i62_index_q,index,na,1985-04-01,-7.470481402696782
ks_i62_index_q,index,na,1985-07-01,-7.005583796079508
ks_i62_index_q,index,na,1985-10-01,-3.4278548666662783
ks_i62_index_q,index,na,1986-01-01,6.549793434708223
ks_i62_index_q,index,na,1986-04-01,1.295080068827854
ks_i62_index_q,index,na,1986-07-01,-4.928077489711063
ks_i62_index_q,index,na,1986-10-01,-3.7403108892475974
ks_i62_index_q,index,na,1987-01-01,-5.768906911542494
ks_i62_index_q,index,na,1987-04-01,-7.351311376941631
ks_i62_index_q,index,na,1987-07-01,-9.27027365801469
ks_i62_index_q,index,na,1987-10-01,-12.584091798520587
ks_i62_index_q,index,na,1988-01-01,-15.706823488744513
ks_i62_index_q,index,na,1988-04-01,-17.479445628666696
ks_i62_index_q,index,na,1988-07-01,-4.050263572363432
ks_i62_index_q,index,na,1988-10-01,-3.6990557010264986
ks_i62_index_q,index,na,1989-01-01,5.911772972611377
ks_i62_index_q,index,na,1989-04-01,-5.163146699951831
ks_i62_index_q,index,na,1989-07-01,-14.045963790477787
ks_i62_index_q,index,na,1989-10-01,-3.8508023524157498
ks_i62_index_q,index,na,1990-01-01,-18.427341477542576
ks_i62_index_q,index,na,1990-04-01,-18.59784069129511
ks_i62_index_q,index,na,1990-07-01,-18.873674016130238
ks_i62_index_q,index,na,1990-10-01,-55.595098350325536
ks_i62_index_q,index,na,1991-01-01,-58.489358442916824
ks_i62_index_q,index,na,1991-04-01,-32.363797039980106
ks_i62_index_q,index,na,1991-07-01,-46.40043777995384
ks_i62_index_q,index,na,1991-10-01,-52.4180215238689
ks_i62_index_q,index,na,1992-01-01,-58.86207762355215
ks_i62_index_q,index,na,1992-04-01,-46.14048499827517
ks_i62_index_q,index,na,1992-07-01,-50.92119091581389
ks_i62_index_q,index,na,1992-10-01,-56.054332099032976
ks_i62_index_q,index,na,1993-01-01,-53.92979727712973
ks_i62_index_q,index,na,1993-04-01,-34.32218204189361
ks_i62_index_q,index,na,1993-07-01,-37.71580992686564
ks_i62_index_q,index,na,1993-10-01,-22.04000856524077
ks_i62_index_q,index,na,1994-01-01,-12.534092667424021
ks_i62_index_q,index,na,1994-04-01,-1.7714399954109794
ks_i62_index_q,index,na,1994-07-01,-5.679615871079493
ks_i62_index_q,index,na,1994-10-01,-10.819928041857699
ks_i62_index_q,index,na,1995-01-01,-23.603980404597912
ks_i62_index_q,index,na,1995-04-01,-14.752233831306347
ks_i62_index_q,index,na,1995-07-01,-20.277523549623723
ks_i62_index_q,index,na,1995-10-01,-21.35207473116892
ks_i62_index_q,index,na,1996-01-01,-33.90803438309292
ks_i62_index_q,index,na,1996-04-01,-37.816618694831234
ks_i62_index_q,index,na,1996-07-01,-46.25761017358794
ks_i62_index_q,index,na,1996-10-01,-37.44294800726639
ks_i62_index_q,index,na,1997-01-01,-31.222660388834697
ks_i62_index_q,index,na,1997-04-01,-22.014764221255106
ks_i62_index_q,index,na,1997-07-01,-9.682446272325338
ks_i62_index_q,index,na,1997-10-01,-6.700971087540033
ks_i62_index_q,index,na,1998-01-01,-6.822449396666405
ks_i62_index_q,index,na,1998-04-01,-1.1774450248007948
ks_i62_index_q,index,na,1998-07-01,4.035692614330259
ks_i62_index_q,index,na,1998-10-01,-6.738805420650694
ks_i62_index_q,index,na,1999-01-01,-5.221461721363797
ks_i62_index_q,index,na,1999-04-01,-8.999717734910616
ks_i62_index_q,index,na,1999-07-01,0.6945509651242769
ks_i62_index_q,index,na,1999-10-01,6.656303843981529
ks_i62_index_q,index,na,2000-01-01,14.085072167644954
ks_i62_index_q,index,na,2000-04-01,14.008395801679304
ks_i62_index_q,index,na,2000-07-01,14.959591823294536
ks_i62_index_q,index,na,2000-10-01,8.312524814314955
ks_i62_index_q,index,na,2001-01-01,10.950670567120607
ks_i62_index_q,index,na,2001-04-01,2.762097795338093
ks_i62_index_q,index,na,2001-07-01,-2.0008440592894257
ks_i62_index_q,index,na,2001-10-01,-41.0599706214179
ks_i62_index_q,index,na,2002-01-01,-7.33073087654668
ks_i62_index_q,index,na,2002-04-01,-5.999859036722315
ks_i62_index_q,index,na,2002-07-01,-15.537588081574741
ks_i62_index_q,index,na,2002-10-01,-28.383190862102254
ks_i62_index_q,index,na,2003-01-01,-20.06534843804622
ks_i62_index_q,index,na,2003-04-01,-25.068560996045406
ks_i62_index_q,index,na,2003-07-01,-19.552787557029085
ks_i62_index_q,index,na,2003-10-01,-15.298653701815928
ks_i62_index_q,index,na,2004-01-01,0.9208382243294775
ks_i62_index_q,index,na,2004-04-01,1.9803213756367963
ks_i62_index_q,index,na,2004-07-01,-4.004232543547737
ks_i62_index_q,index,na,2004-10-01,-12.790844580680117
ks_i62_index_q,index,na,2005-01-01,-6.02891454290566
ks_i62_index_q,index,na,2005-04-01,-8.985724268143398
ks_i62_index_q,index,na,2005-07-01,-17.849651673058148
ks_i62_index_q,index,na,2005-10-01,-17.15570632443753
ks_i62_index_q,index,na,2006-01-01,3.360103525928972
ks_i62_index_q,index,na,2006-04-01,0.2866467054718562
ks_i62_index_q,index,na,2006-07-01,4.632571200624559
ks_i62_index_q,index,na,2006-10-01,-0.5627621356661958
ks_i62_index_q,index,na,2007-01-01,4.285600872478953
ks_i62_index_q,index,na,2007-04-01,8.208206866048728
ks_i62_index_q,index,na,2007-07-01,0.7066045621475059
ks_i62_index_q,index,na,2007-10-01,7.467382169547141
ks_i62_index_q,index,na,2008-01-01,-3.0883903052671524
ks_i62_index_q,index,na,2008-04-01,-7.4613433660520965
ks_i62_index_q,index,na,2008-07-01,-24.516124522439753
ks_i62_index_q,index,na,2008-10-01,-42.785420243309375
ks_i62_index_q,index,na,2009-01-01,-45.20203010298108
ks_i62_index_q,index,na,2009-04-01,-56.48392379317766
ks_i62_index_q,index,na,2009-07-01,-46.74723393202145
ks_i62_index_q,index,na,2009-10-01,-21.489345565858706
ks_i62_index_q,index,na,2010-01-01,-14.448230337579776
ks_i62_index_q,index,na,2010-04-01,7.015219180938881
ks_i62_index_q,index,na,2010-07-01,8.452205597216153
ks_i62_index_q,index,na,2010-10-01,-0.4093860831806726
ks_i62_index_q,index,na,2011-01-01,2.389023225843336
ks_i62_index_q,index,na,2011-04-01,-8.772617706641308
ks_i62_index_q,index,na,2011-07-01,-24.463608227278687
ks_i62_index_q,index,na,2011-10-01,-31.803721817953402
ks_i62_index_q,index,na,2012-01-01,-26.827522330212208
ks_i62_index_q,index,na,2012-04-01,-15.148781387164103
ks_i62_index_q,index,na,2012-07-01,-24.82002009965967
ks_i62_index_q,index,na,2012-10-01,-24.260563523028097
ks_i62_index_q,index,na,2013-01-01,-13.392410036758275
ks_i62_index_q,index,na,2013-04-01,-11.952478276556516
ks_i62_index_q,index,na,2013-07-01,-16.05665687398371
ks_i62_index_q,index,na,2013-10-01,-12.010381933089826
ks_i62_index_q,index,na,2014-01-01,-5.71781503704371
ks_i62_index_q,index,na,2014-04-01,-6.489405597398473
ks_i62_index_q,index,na,2014-07-01,-8.0496997157163
ks_i62_index_q,index,na,2014-10-01,-18.687145213461903
ks_i62_index_q,index,na,2015-01-01,-13.532004845666574
ks_i62_index_q,index,na,2015-04-01,-13.270206433065391
ks_i62_index_q,index,na,2015-07-01,-26.233924420921195
ks_i62_index_q,index,na,2015-10-01,-24.96284340112905
ks_i62_index_q,index,na,2016-01-01,-21.198071121199213
ks_i62_index_q,index,na,2016-04-01,-22.07040865084642
ks_i62_index_q,index,na,2016-07-01,-22.818213756253012
ks_i62_index_q,index,na,2016-10-01,-20.81134813271064
ks_i62_index_q,index,na,2017-01-01,-10.640240007201953
ks_i62_index_q,index,na,2017-04-01,-15.24019842617449
ks_i62_index_q,index,na,2017-07-01,-10.547594787156212
ks_i62_index_q,index,na,2017-10-01,-9.725470857240142
ks_i62_index_q,index,na,2018-01-01,-2.4584414478942618
ks_i62_index_q,index,na,2018-04-01,-5.543217291425023
ks_i62_index_q,index,na,2018-07-01,-14.61196465915551
ks_i62_index_q,index,na,2018-10-01,-13.509286680864868
ks_i62_index_q,index,na,2019-01-01,-11.454856786582308
ks_i62_index_q,index,na,2019-04-01,-13.838111737601874
ks_i62_index_q,index,na,2019-07-01,-18.184009876042182
ks_i62_index_q,index,na,2019-10-01,-23.953098833399775
ks_i62_index_q,index,na,2020-01-01,-14.169003902397659
ks_i62_index_q,index,na,2020-04-01,-63.79820089439308
