Brand,Model,Preis,Jahr,Kilometer,PS,Getriebe
BMW,Z3 2.8i,19500.00,11.1999,177000,,Schaltgetriebe
BMW,530d xDrive Touring Sport Line Steptronic Navi LED,39900.00,09.2018,55000,265,Automatikgetriebe
BMW,X1 sDrive 18i,,12.2022,23000,136,Automatikgetriebe
BMW,Z4 sDrive35i DKG,32180.00,08.2009,145000,500,Automatikgetriebe
BMW,X3 xDrive 20d,9900.00,12.2011,210000,184,Schaltgetriebe
BMW,330Ci Cabriolet,9799.00,04.2002,165000,231,Schaltgetriebe
BMW,M4 Cabriolet Competition DKG,66900.00,06.2016,50000,450,Automatikgetriebe
BMW,545e xDrive M Sport Pro Steptronic,75000.00,12.2022,34000,394,Automatikgetriebe
BMW,740 i,16990.00,04.2000,205000,286,Automatikgetriebe
BMW,X1 23i xDrive M Sport ** Anhängerkupplung mit 2'000 kg Anhängelast **,63900.00,01.2025,4000,218,Automatikgetriebe
BMW,120i M Sport Steptronic,,06.2024,23700,178,Automatikgetriebe
BMW,M5 xDrive Competition Drivelogic,78900.00,12.2020,69900,625,Automatikgetriebe
BMW,X3 xDrive 30d Steptronic,35890.00,01.2019,99000,265,Automatikgetriebe
BMW,440i Gran Coupé xDrive Power & Sound Ed.Steptronic,37890.00,09.2017,89500,360,Automatikgetriebe
BMW,M235i xDrive Gran Coupé,38900.00,04.2021,34500,306,Automatikgetriebe
BMW,M440i xDrive 48V Cabrio,59900.00,12.2022,8900,374,Automatikgetriebe
BMW,740d xDrive 48V M Sport Steptronic,,07.2024,14998,286,Automatikgetriebe
BMW,iX1 30 xDrive,70900.00,Neues Fahrzeug,20,306,Automatikgetriebe
BMW,iX1 30 xDrive,72900.00,Neues Fahrzeug,20,306,Automatikgetriebe
BMW,X6 xDrive 30d Steptronic,51999.00,12.2016,28000,258,Automatikgetriebe
BMW,Z8 Roadster,230000.00,01.2001,54000,400,Schaltgetriebe
BMW,M2 Steptronic,79990.00,02.2024,10200,460,Automatikgetriebe
BMW,X5 xDrive 30d Pure M Sport Steptronic,,05.2018,120000,258,Automatikgetriebe
BMW,X4 xDrive 48V M40d Steptronic,,09.2023,30200,340,Automatikgetriebe
BMW,Z4 sDrive23i,16900.00,06.2009,132000,204,Schaltgetriebe
BMW,Z4 sDrive35is DKG,,05.2011,78000,340,Automatikgetriebe
BMW,X3 xDrive 20d Steptronic,26900.00,12.2018,99800,190,Automatikgetriebe
BMW,320Ci Coupé,5000.00,03.2001,248000,170,Schaltgetriebe
BMW,X5 xDrive M40d Steptronic,24400.00,07.2014,165000,313,Automatikgetriebe
BMW,520d Touring Luxury Line Steptronic,17990.00,05.2015,98500,184,Automatikgetriebe
BMW,X3 20d xDrive,83500.00,Neues Fahrzeug,20,197,Automatikgetriebe
BMW,i4 M50,90900.00,Neues Fahrzeug,20,544,Automatikgetriebe
BMW,iX xDrive60,128900.00,05.2025,20,544,Automatikgetriebe
BMW,iX2 30 xDrive,79000.00,Neues Fahrzeug,10,306,Automatikgetriebe
BMW,540i xDrive SAG Touring CH FAHRZEUG,49900.00,10.2021,77900,344,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,54900.00,05.2024,27800,292,Automatikgetriebe
BMW,Z4 M40i,47500.00,03.2023,32500,340,Automatikgetriebe
BMW,330d xDr. 48V Tour.M Spor,36900.00,03.2022,63900,285,Automatikgetriebe
BMW,530i xDrive SAG,35600.00,08.2019,43900,252,Automatikgetriebe
BMW,328i,15500.00,03.2012,81000,245,Automatikgetriebe
BMW,X4 xDrive 20d M Sport Steptronic,23800.00,06.2016,121800,190,Automatikgetriebe
BMW,M,19000.00,08.2016,199000,,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport Steptronic,,09.2021,84400,,Automatikgetriebe
BMW,330d xDrive Touring Sport Line Steptronic,8500.00,04.2013,292000,258,Automatikgetriebe
BMW,325,18900.00,01.1987,240000,171,Schaltgetriebe
BMW,M135i xDrive Steptronic,15900.00,12.2012,119500,320,Automatikgetriebe
BMW,F11 530d Touring Steptronic,22000.00,03.2017,109000,258,Automatikgetriebe
BMW,128ti Steptronic,26400.00,03.2021,135000,265,Automatikgetriebe
BMW,640i Gran Coupé xDrive,32000.00,08.2016,131000,320,Automatikgetriebe
BMW,420d 48V Gran Coupé M Sport Steptronic,45900.00,08.2023,48500,190,Automatikgetriebe
BMW,X3 xDrive 48V M40d Pure M Sport Individual,65900.00,10.2024,28500,339,Automatikgetriebe
BMW,M3 Competition M xDrive,79900.00,03.2023,40000,510,Automatikgetriebe
BMW,M3 Touring xDrive Competition M,89900.00,09.2024,8000,510,Automatikgetriebe
BMW,520d 48V M Sport Pro Steptronic,59900.00,06.2024,8000,197,Automatikgetriebe
BMW,X1 xDrive 23i 48V M Sport,51500.00,05.2024,18500,204,Automatikgetriebe
BMW,X5 xDrive45e M Sport Steptronic,62900.00,02.2021,56900,394,Automatikgetriebe
BMW,X1 xDrive 23i 48V M Sport Pro,71500.00,Neues Fahrzeug,1,204,Automatikgetriebe
BMW,740d xDrive Steptronic M-Sport LCI,54900.00,11.2019,125000,320,Automatikgetriebe
BMW,i5 M60 Touring M Sport Pro,119500.00,Neues Fahrzeug,1,601,Automatikgetriebe
BMW,135i Cabrio,,07.2011,165000,306,Schaltgetriebe
BMW,M6 SMG,49900.00,06.2010,49000,507,Automatikgetriebe
BMW,535d xDrive Touring Steptronic,,10.2011,306000,313,Automatikgetriebe
BMW,M3 Competition Drivelogic,69800.00,05.2018,67000,450,Automatikgetriebe
BMW,Z3 2.8i Coupé,24000.00,07.1999,99500,192,Schaltgetriebe
BMW,X1 xDrive 20d Travel Edition Steptronic,27500.00,08.2021,78000,190,Automatikgetriebe
BMW,750i xDrive Steptronic,40000.00,06.2016,110000,450,Automatikgetriebe
BMW,120d xDrive Edition M Sport Steptronic,18900.00,05.2019,115000,190,Automatikgetriebe
BMW,125i Edition M Sport Steptronic,21900.00,01.2019,79000,224,Automatikgetriebe
BMW,M3,60000.00,01.1993,82500,,-
BMW,M2 Steptronic,92500.00,Neues Fahrzeug,1,480,Automatikgetriebe
BMW,M4 Cabrio Competition M xDrive,138800.00,Neues Fahrzeug,1,530,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport Pro Steptronic,116500.00,Neues Fahrzeug,1,286,Automatikgetriebe
BMW,M440i xDrive 48V Cabriolet M Sport Pro Steptronic,99800.00,Neues Fahrzeug,1,374,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport Pro Steptronic,114900.00,12.2023,1,286,Automatikgetriebe
BMW,X1 xDrive 20d 48V M Sport (CH),49900.00,06.2024,19299,149,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport (CH),49900.00,03.2023,16505,190,Automatikgetriebe
BMW,X3 xDrive 30e M Sport / ACC / Head-Up Display,56900.00,05.2024,18199,292,Automatikgetriebe
BMW,X2 M35i 4x4 Leder / Panoramadach / Head-Up Display,26900.00,05.2019,81900,306,Automatikgetriebe
BMW,M3 Competition M xDrive (CH) 4x4,79900.00,01.2022,28900,510,Automatikgetriebe
BMW,X3 xDrive 20d Steptronic,16500.00,08.2011,120500,184,Automatikgetriebe
BMW,M8 xDrive M Competition Steptronic,97900.00,03.2020,43500,626,Automatikgetriebe
BMW,Z4 sDrive28i,27000.00,08.2012,37000,245,Schaltgetriebe
BMW,M4 Coupé,74900.00,02.2019,23000,431,Schaltgetriebe
BMW,550i Touring Luxury Line Steptronic,19000.00,10.2014,147000,520,Automatikgetriebe
BMW,X5M Steptronic,55000.00,12.2017,101204,575,Automatikgetriebe
BMW,430d Gran Coupé xDrive M Sport Steptronic,31000.00,04.2018,93000,258,Automatikgetriebe
BMW,X6 xDrive 30d Steptronic,41500.00,12.2016,97000,258,Automatikgetriebe
BMW,i3s (120Ah),29900.00,11.2019,55000,184,-
BMW,218i Active Tourer M Sport,19000.00,10.2018,62000,140,Schaltgetriebe
BMW,iX3 Impressive (CH) Anhängerkupplung!,34900.00,01.2022,29900,286,Automatikgetriebe
BMW,X1 xDrive 30e xLine (CH),54900.00,04.2024,20800,326,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport,70700.00,Neues Fahrzeug,10,197,Automatikgetriebe
BMW,120 M Sport Steptronic,49900.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,120 M Sport Steptronic,44900.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,120 M Sport Steptronic,49300.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,223i Active Tourer xDrive M Sport DKG,55400.00,Neues Fahrzeug,10,204,Automatikgetriebe
BMW,120 M Sport Steptronic,48900.00,Neues Fahrzeug,10,156,Automatikgetriebe
BMW,223i Active Tourer xDrive M Sport DKG,54500.00,Neues Fahrzeug,10,204,Automatikgetriebe
BMW,223i Active Tourer xDrive M Sport DKG,58900.00,Neues Fahrzeug,10,204,Automatikgetriebe
BMW,320d xDrive Sport Line Steptronic,38500.00,01.2020,65000,190,Automatikgetriebe
BMW,M135i xDrive Steptronic,20990.00,09.2013,129000,320,Automatikgetriebe
BMW,M3 Cecotto,97500.00,08.1989,146000,211,Schaltgetriebe
BMW,X3 xDrive 48V 30d M Sport Individual,81900.00,08.2023,15000,285,Automatikgetriebe
BMW,740Li xDrive Steptronic,60675.00,10.2019,25237,340,Automatikgetriebe
BMW,X5 xDrive 48V 30d xLine Steptronic,44900.00,06.2021,88000,285,Automatikgetriebe
BMW,X1 xDrive 20i Sport Line Steptronic,33200.00,10.2020,73000,192,Automatikgetriebe
BMW,M4 Coupé DKG,55000.00,03.2015,65000,431,Automatikgetriebe
BMW,X1 xDrive 20d Steptronic,15000.00,09.2011,37000,177,Automatikgetriebe
BMW,X1 xDrive 18d,19900.00,06.2018,78000,150,Automatikgetriebe
BMW,iX1 eDrive 20,,04.2025,5000,204,Automatikgetriebe
BMW,M340d xDrive 48V Touring,44800.00,02.2022,68900,340,Automatikgetriebe
BMW,X5M X5 M Competition,172700.00,Neues Fahrzeug,20,625,Automatikgetriebe
BMW,118i M Sport Steptronic,23900.00,04.2021,65900,136,Automatikgetriebe
BMW,120d xDrive,31500.00,12.2023,27100,190,Automatikgetriebe
BMW,X1 20d xDrive SAG,35900.00,04.2021,44000,190,Automatikgetriebe
BMW,X3 xDrive 20d Steptronic,8900.00,04.2011,202363,184,Automatikgetriebe
BMW,M440i xDrive Cabrio,66900.00,03.2023,18900,385,Automatikgetriebe
BMW,i3 (120Ah),16900.00,05.2019,88900,170,Automatikgetriebe
BMW,M3 Competition M xDrive,76990.00,08.2021,26500,510,Automatikgetriebe
BMW,M235i Steptronic,34900.00,03.2015,68000,400,Automatikgetriebe
BMW,218d xDrive Gran Tourer Family Edition Steptronic,14800.00,04.2018,120000,150,Automatikgetriebe
BMW,435d Cabriolet xDrive Sport Line Steptronic,50000.00,10.2015,100000,313,Automatikgetriebe
BMW,Z4 3.0i Roadster,24800.00,03.2003,139000,231,Schaltgetriebe
BMW,530e xDrive Sport Line Steptronic,33900.00,01.2020,60500,251,Automatikgetriebe
BMW,M2 Competition Drivelogic,53000.00,04.2019,51500,410,Automatikgetriebe
BMW,X1 sDrive 18d Steptronic,17000.00,04.2016,135000,150,Automatikgetriebe
BMW,428i Coupé xDrive Sport Line Steptronic,16000.00,05.2014,140000,245,Automatikgetriebe
BMW,Z1,33000.00,06.1989,71540,170,Schaltgetriebe
BMW,218d Sport Line,18900.00,09.2014,142000,143,Schaltgetriebe
BMW,530i xDrive Touring Pure M Sport,66900.00,05.2024,28500,256,Automatikgetriebe
BMW,M135i xDrive,57900.00,10.2024,13000,300,Automatikgetriebe
BMW,120d xDrive M Sport,38900.00,05.2024,28800,190,Automatikgetriebe
BMW,X5 40d xDrive M Sport,92700.00,04.2024,15800,352,Automatikgetriebe
BMW,M5 xDrive Competition Drivelogic Remus,61990.00,12.2019,93000,626,Automatikgetriebe
BMW,X1 25e xDrive,65800.00,Neues Fahrzeug,10,245,Automatikgetriebe
BMW,M440i xDrive Cabrio,48900.00,05.2021,51690,385,Automatikgetriebe
BMW,X5 30d xDrive SAG,59600.00,12.2020,43500,265,Automatikgetriebe
BMW,M5 xDrive,164900.00,02.2025,250,727,Automatikgetriebe
BMW,118d M Sport,23890.00,08.2022,93500,150,Automatikgetriebe
BMW,650i Coupé xDrive,23000.00,12.2012,92500,450,Automatikgetriebe
BMW,218i Activ Tourer Steptronic M Sportpaket Panoramaglasdach Euro 6,35500.00,12.2022,7000,136,Automatikgetriebe
BMW,M135i xDrive Steptronic / ab MFK bei Verkauf,20998.00,10.2014,118979,320,Automatikgetriebe
BMW,730Ld xDrive Steptronic,32900.00,12.2017,166800,265,Automatikgetriebe
BMW,Z4 3.0si Roadster,24000.00,04.2008,36500,265,Automatikgetriebe
BMW,330d xDrive Touring Sport Line Steptronic,69919.00,12.2014,,258,Automatikgetriebe
BMW,Z3 1.8i Roadster,9900.00,06.1996,69900,140,Schaltgetriebe
BMW,630i,30000.00,04.2009,190000,258,Automatikgetriebe
BMW,Z3 1.9i Roadster,28000.00,06.2001,184000,118,Schaltgetriebe
BMW,M6,59000.00,08.2006,112000,507,Automatikgetriebe
BMW,X3 20i xDrive M Sport,51890.00,01.2024,19800,194,Automatikgetriebe
BMW,120d xDrive M Sport,36900.00,06.2024,22000,190,Automatikgetriebe
BMW,X1 23i xDrive paddles,75400.00,Neues Fahrzeug,20,218,Automatikgetriebe
BMW,520d xDrive 48V M Sport Steptronic,65900.00,09.2024,8500,208,Automatikgetriebe
BMW,X6 xDrive 48V 40i M Sport Pro Steptronic,,11.2023,12900,381,Automatikgetriebe
BMW,X5 xDrive 48V 30d M Sport,48800.00,12.2021,65800,285,Automatikgetriebe
BMW,X6 xDrive 48V 40d M Sport,86500.00,03.2024,5900,340,Automatikgetriebe
BMW,X4 xDrive 35d Steptronic,17900.00,08.2014,219000,313,Automatikgetriebe
BMW,X3 20d xDrive paddles,52700.00,01.2024,17800,201,Automatikgetriebe
BMW,X7 xDr 48V 40iM Sport Pro,127600.00,Neues Fahrzeug,1,380,Automatikgetriebe
BMW,540i xDrive Touring Luxury Line Steptronic,35653.00,06.2018,100251,340,Automatikgetriebe
BMW,M8 xDrive M Competition Steptronic Gran Coupé ///Werksgarantie bis 04/2027///,109990.00,04.2024,22300,626,Automatikgetriebe
BMW,640i Cabrio M-Sport Special Edition,21900.00,07.2011,118000,320,Automatikgetriebe
BMW,X5M Edition Black Fire Steptronic,42500.00,05.2018,138000,575,Automatikgetriebe
BMW,M3 Drivelogic,73900.00,06.2016,70500,450,Automatikgetriebe
BMW,320d xDrive 48V Touring Steptronic ** Anhängerkupplung ** Drive Assistant **,15490.00,08.2021,198068,190,Automatikgetriebe
BMW,X1 xDrive 18d Sport Line,15500.00,01.2018,131900,150,Schaltgetriebe
BMW,M235i xDrive Steptronic,24800.00,04.2016,89500,326,Automatikgetriebe
BMW,X3 xDrive 20d 190PS Steptronic,23800.00,08.2018,118000,190,Automatikgetriebe
BMW,X1 xDrive 18d Essential Edition Steptronic,21300.00,08.2019,90000,150,Automatikgetriebe
BMW,M4 Coupé Competition M xDrive CURVED DISPLAY 4x4,79900.00,08.2023,18499,510,Automatikgetriebe
BMW,iX1 xDrive 30 Edition Sport,68700.00,05.2025,1,306,Automatikgetriebe
BMW,iX1 xDrive 30 Edition Sport,70500.00,Neues Fahrzeug,1,306,Automatikgetriebe
BMW,i5 xDrive40 M Sport Pro Edition,92900.00,Neues Fahrzeug,1,394,Automatikgetriebe
BMW,X5 xDrive 50e M Sport Pro Steptronic,123900.00,Neues Fahrzeug,1,489,Automatikgetriebe
BMW,230e xDr. Act. T. M Sport,60800.00,Neues Fahrzeug,1,150,Automatikgetriebe
BMW,X5 xDrive 35i Steptronic,13900.00,07.2013,199200,306,Automatikgetriebe
BMW,X3 xDrive 30e M Sport,49900.00,12.2022,41392,292,Automatikgetriebe
BMW,M440i xDrive 48V Coupé Steptronic,47800.00,09.2021,49600,374,Automatikgetriebe
BMW,M3 Touring xDrive Competition M,114900.00,10.2024,15000,530,Automatikgetriebe
BMW,530d xDrive Touring Steptronic frisch ab MFK,12990.00,11.2011,194300,258,Automatikgetriebe
BMW,M3 Coupé,32500.00,03.1996,214000,321,Schaltgetriebe
BMW,125i Cabrio Steptronic,13600.00,12.2010,120000,218,Automatikgetriebe
BMW,X1 xDrive 18d Steptronic,12500.00,11.2011,125000,143,Automatikgetriebe
BMW,520i Advantage,6900.00,08.2002,163000,170,Automatikgetriebe
BMW,220i,12900.00,08.2015,97900,184,Schaltgetriebe
BMW,M2,37900.00,09.2017,105200,370,Schaltgetriebe
BMW,iX xDrive60 M Sport Pro,124800.00,Neues Fahrzeug,10,544,Automatikgetriebe
BMW,M4 Cabrio Competition M xDrive INDIVIDUAL 4x4,89900.00,08.2023,5299,510,Automatikgetriebe
BMW,i7 xDrive 60 (CH) Individual,84900.00,05.2023,55900,544,Automatikgetriebe
BMW,X1 xDrive 25e M Sport,44900.00,03.2023,39500,245,Automatikgetriebe
BMW,520d 48V M Sport Pro Steptronic,57890.00,11.2023,11900,197,Automatikgetriebe
BMW,520d 48V M Sport Pro Steptronic,54890.00,11.2023,10900,197,Automatikgetriebe
BMW,M440i xDrive 48V Gran Coupé Steptronic,53880.00,11.2021,42300,374,Automatikgetriebe
BMW,118i Sport Line Steptronic,22900.00,04.2021,40500,136,Automatikgetriebe
BMW,M4 Coupé Competition DKG,64900.00,10.2019,75000,450,Automatikgetriebe
BMW,M440i xDrive 48V Cabriolet Steptronic,51890.00,03.2022,45500,374,Automatikgetriebe
BMW,225xe iPerformance Active Tourer Swiss Advantage Sport,26900.00,03.2022,54700,220,Automatikgetriebe
BMW,330xi,9980.00,10.2005,246000,258,Schaltgetriebe
BMW,X3 xDrive M Competition Steptronic,41800.00,10.2020,130000,510,Automatikgetriebe
BMW,X3M X3 M Competition,73900.00,01.2023,43100,510,Automatikgetriebe
BMW,X3 xDrive 20d Individual Steptronic,24900.00,11.2018,120400,190,Automatikgetriebe
BMW,320d xDrive Touring,48900.00,05.2024,32000,201,Automatikgetriebe
BMW,M135i xDrive,38900.00,04.2021,32000,306,Automatikgetriebe
BMW,X5 50e xDrive M Sport,83700.00,05.2024,25500,489,Automatikgetriebe
BMW,320d xDrive 48V Touring Steptronic,28900.00,09.2021,60000,190,Automatikgetriebe
BMW,650i Gran Coupé xDrive,28000.00,12.2014,79300,450,Automatikgetriebe
BMW,X3 20d xDrive,,Neues Fahrzeug,20,197,Automatikgetriebe
BMW,X3 20d xDrive,,Neues Fahrzeug,20,197,Automatikgetriebe
BMW,X1 25e xDrive paddles,69100.00,Neues Fahrzeug,20,245,Automatikgetriebe
BMW,X5 40d xDrive SAG,131100.00,Neues Fahrzeug,20,352,Automatikgetriebe
BMW,225 Active Tourer 225e xDrive Active Tourer,,Neues Fahrzeug,20,245,Automatikgetriebe
BMW,X2 xDrive 25e M Sport,27800.00,12.2020,65200,220,Automatikgetriebe
BMW,iX1 30 xDrive,46500.00,05.2023,13000,306,Automatikgetriebe
BMW,M4 Cabriolet Competition DKG,58890.00,08.2016,67000,450,Automatikgetriebe
BMW,218d xDrive Active Tourer Steptronic Sport Line,18870.00,07.2020,72900,150,Automatikgetriebe
BMW,M440i xDRIVE 48V GRAN COUPÉ M SPORT PRO STEPTRONIC*FACELIFT*EL. SCHIEBEDACH*,57900.00,07.2023,10500,374,Automatikgetriebe
BMW,540d xDrive 48V Touring M Sport Pro Steptronic,112800.00,Neues Fahrzeug,1,303,Automatikgetriebe
BMW,330i Touring xDrive Steptronic M Sport Pro,54895.00,03.2023,23000,245,Automatikgetriebe
BMW,530d xDrive Touring Luxury Line Steptronic *Individual*,22490.00,12.2017,175000,265,Automatikgetriebe
BMW,X6 xDrive 48V 30d M Sport Pro Steptronic,103900.00,Neues Fahrzeug,100,285,Automatikgetriebe
BMW,X3 xDrive 48 20d M Sport Individual / ACC / Head-Up Display,49900.00,04.2024,15900,190,Automatikgetriebe
BMW,330e x DriveTouring M Sport Steptronic,33890.00,01.2021,62011,292,Automatikgetriebe
BMW,X3 xDrive 48V 20d M Sport Pro,86700.00,05.2025,1900,197,Automatikgetriebe
BMW,X1 xDrive 25e,28900.00,02.2021,63000,125,Automatikgetriebe
BMW,X1 xDrive 18d Steptronic,12900.00,11.2016,183000,150,Automatikgetriebe
BMW,X1 xDrive 18d Steptronic,17900.00,10.2018,102300,150,Automatikgetriebe
BMW,435i Gran Coupé xDrive M Sport Steptronic,28850.00,10.2015,127000,340,Automatikgetriebe
BMW,iX xDrive40,42800.00,02.2022,31200,326,Automatikgetriebe
BMW,M135 xDrive M Sport Pro,53900.00,10.2024,9700,300,Automatikgetriebe
BMW,520d xDrive 48V Touring M Sport Steptronic,59900.00,08.2024,22500,197,Automatikgetriebe
BMW,X5 xDrive 48V 40d M Sport Steptronic,62900.00,09.2021,48000,340,Automatikgetriebe
BMW,M2 Competition Drivelogic,51480.00,05.2019,59900,410,Automatikgetriebe
BMW,X3 xDrive 30i Individual Luxury Line Steptronic,21990.00,05.2019,167000,252,Automatikgetriebe
BMW,X1 xDrive 20i xLine Steptronic,31900.00,06.2022,68500,178,Automatikgetriebe
BMW,M2 Competition Drivelogic,,03.2021,9900,410,Automatikgetriebe
BMW,i3 (120Ah) Fleet Edition (CH),19900.00,02.2021,45000,170,Automatikgetriebe
BMW,M135i xDrive M Sport Pro Steptronic,52900.00,09.2024,12500,306,Automatikgetriebe
BMW,M5 xDrive,144900.00,Neues Fahrzeug,10,727,Automatikgetriebe
BMW,X3 xDrive M40i Steptronic,41800.00,04.2021,125900,360,Automatikgetriebe
BMW,218d Gran Tourer Steptronic,19900.00,02.2016,85350,150,Automatikgetriebe
BMW,M440i xDrive 48V Coupé Steptronic,45800.00,04.2021,59000,374,Automatikgetriebe
BMW,X3 M40d,49500.00,10.2022,94000,351,Automatikgetriebe
BMW,X6 xDrive 48V 30d M Sport,84500.00,07.2024,6200,285,Automatikgetriebe
BMW,M4 Coupé CompetitionM xDr,76500.00,04.2023,13200,510,Automatikgetriebe
BMW,M235i G C xDr M Sport Pro,48900.00,12.2023,18870,306,Automatikgetriebe
BMW,X1 sDr20i 48V M Sport Pro,49900.00,10.2023,25900,156,Automatikgetriebe
BMW,i3s (120Ah) Fleet Edition,,06.2022,51700,184,Automatikgetriebe
BMW,430i Gran Coupé M Sport Steptronic,43900.00,09.2024,9120,245,Automatikgetriebe
BMW,X4M M Competition Steptronic,61800.00,12.2019,21800,510,Automatikgetriebe
BMW,120d xDrive Sport Line Steptronic,,10.2016,162000,190,Automatikgetriebe
BMW,X5 xDrive45e Steptronic M Sport,49900.00,11.2020,89836,394,Automatikgetriebe
BMW,M240i xDrive Steptronic,34900.00,11.2018,67000,340,Automatikgetriebe
BMW,M5 xDrive Competition Drivelogic,65800.00,10.2018,95600,626,Automatikgetriebe
BMW,XM xDrive 50e PHEV Steptronic,132900.00,01.2025,5000,476,Automatikgetriebe
BMW,1er M Coupé,48900.00,06.2011,111500,340,Schaltgetriebe
BMW,M440i xDrive 48V Cabriolet Steptronic,54900.00,06.2022,40500,374,Automatikgetriebe
BMW,X1 xDrive 20d 48V M Sport,49900.00,04.2024,21500,149,Automatikgetriebe
BMW,X4 xDrive 28i M Sport Steptronic,29900.00,06.2017,99000,245,Automatikgetriebe
BMW,118i M Sport Steptronic,,10.2021,35000,136,Automatikgetriebe
BMW,220i Active Tourer M Sport DKG,57300.00,04.2024,1000,156,Automatikgetriebe
BMW,X5 xDrive 50e M Sport Steptronic,104900.00,10.2024,6000,489,Automatikgetriebe
BMW,X3 xDrive 30i M Sport,44500.00,02.2022,69900,252,Automatikgetriebe
BMW,318d Touring,23400.00,04.2020,88700,150,Automatikgetriebe
BMW,M340i xDrive 48V Touring Steptronic,77500.00,12.2023,35000,374,Automatikgetriebe
BMW,118d Steptronic Pure M Sport,25890.00,09.2021,84000,150,Automatikgetriebe
BMW,745Le xDrive Steptronic,53890.00,02.2020,131900,394,Automatikgetriebe
BMW,X5 40i xDrive SAG,64900.00,05.2022,42900,344,Automatikgetriebe
BMW,X5 40d xDrive SAG,64900.00,01.2021,58100,351,Automatikgetriebe
BMW,128ti,32900.00,03.2021,44100,265,Automatikgetriebe
BMW,X5 3.0i,8999.00,06.2003,175000,231,Schaltgetriebe
BMW,X3 30i xDrive M Sport,39900.00,08.2020,82000,252,Automatikgetriebe
BMW,X5 xDrive30d 30d *CH-Fahrzeug* *AHK* *Hinterachslenkung*,53500.00,12.2019,75000,265,Automatikgetriebe
BMW,X5 xDrive 48V 40i M Sport,64900.00,03.2022,43500,333,Automatikgetriebe
BMW,M440i xDrive 48V Cabrio,45900.00,07.2022,67300,374,Automatikgetriebe
BMW,X3 M40i *FACELIFT*,51980.00,03.2022,59900,371,Automatikgetriebe
BMW,X3 M40i *FACELIFT*,58880.00,01.2022,27000,371,Automatikgetriebe
BMW,X4 M 40i Steptronic,32970.00,03.2017,86900,360,Automatikgetriebe
BMW,i4 M50,47900.00,03.2022,39000,544,Automatikgetriebe
BMW,X1 sDrive 18i,42800.00,11.2023,7400,136,Automatikgetriebe
BMW,X1 xDrive 25e M Sport Pro,66800.00,12.2025,10,245,Automatikgetriebe
